3.1827780000000008,(-1623.7333273346892, -1.5073382842172052)
250.46069800000004,(-391.59797668457031, -1.3967753894550283)
429.153718,(-342.41545922977406, -1.5883225540524906)
607.938958,(-310.37366682229583, -1.6763542872114279)
785.412551,(-313.90668290914948, -1.6137717876237692)
975.115307,(-281.45004594940502, -1.6082163643591183)
1147.414201,(-268.37607763231415, -1.6254942017732208)
1334.187818,(-228.75187651644049, -1.6580511534336917)
1442.069674,(-258.59730718553681, -1.5539587932763641)
1597.130206,(-200.16703119966172, -1.5824466833134287)
1757.398335,(-212.76741680656511, -1.6283403106571472)
1882.941911,(-212.07152738276216, -1.6039944727396227)
1987.139607,(-220.670239556696, -1.6044015958137119)
2093.6142699999996,(-212.76168547954757, -1.5604097640391477)
2198.728646,(-231.50880015265082, -1.6350010860826552)
2303.3674749999996,(-226.62545060619865, -1.6422037648171495)
2410.3954849999996,(-203.36540741281411, -1.633400870967157)
2518.795869,(-207.32605059122301, -1.5897985278945608)
2627.917629,(-189.10525709329193, -1.613874072881089)
2741.80687,(-193.98314894843347, -1.6353611380783553)
2857.058527,(-190.29779398810004, -1.5859076331571205)
2978.001351,(-178.81335276180937, -1.6622842365933448)
3098.029447,(-180.49400801511155, -1.67497790044116)
3212.757395,(-160.52483619611289, -1.6632149029023868)
3324.635773,(-161.50911240725173, -1.6600537152634454)
3432.726497,(-78.691450158345333, -1.636610527013995)
3536.0950980000002,(-134.37224555261355, -1.60128908980753)
3641.4577960000006,(-80.621511577330921, -1.6530591415375779)
3745.9162060000003,(-73.181484124095164, -1.6620500308951152)
3850.2724290000006,(-97.016484919282576, -1.6667706351919271)
3955.6332810000013,(-85.068847597259833, -1.6403447365023427)
4059.2483660000007,(-70.965370551827021, -1.756186955368396)
4163.551272000001,(-94.149703586224433, -1.6914533511879517)
4268.163308,(-57.744823160859724, -1.6717504035566271)
4372.334856,(-154.23387594321341, -1.6930337880075592)
4477.249380000001,(-93.916614807758137, -1.6924017090158365)
4581.1163430000015,(-105.60384058214954, -1.7172121325718988)
4685.039642000002,(-70.880068788823394, -1.6900659516914605)
4788.852403000002,(-66.837621472545507, -1.68512777077783)
4893.774259000001,(-111.8560336791363, -1.6696685915140761)
4998.051123,(-46.802409044246083, -1.702635640950547)
5102.041113,(-69.861260758232831, -1.6889235875041215)
5206.125875,(-65.137476930913238, -1.7229510938998349)
5309.840951,(-90.803856564551282, -1.7794201091392754)
5413.702341,(-36.773135632583774, -1.6942307094937747)
5516.9770260000005,(-71.091191144333678, -1.7528143985984252)
5620.510789,(-72.974272265876692, -1.7254430946615553)
5724.765665,(-94.166193283710285, -1.7709994242363369)
5831.841980999999,(-76.480263857497377, -1.7641161618773471)
5941.443398999999,(-35.49397371233124, -1.8421401283175676)
6054.002202999999,(-54.745508724881205, -1.7401820943527615)
6166.608882999998,(-69.612459202402647, -1.7674699013995141)
6283.292402999998,(-42.595730968357358, -1.8457099303756792)
6400.081093999998,(-63.691413997374859, -1.7409852257708913)
6517.055505999998,(-86.454670424313889, -1.7453238091517969)
6635.600768999999,(-90.779687507865361, -1.8001961923137153)
6752.374541999999,(-30.491187604432252, -1.7616264088866638)
6869.0295609999985,(-46.821799838665832, -1.7717363908118808)
6987.466569999998,(-44.056715439275365, -1.7692312948482554)
7105.947109999998,(-61.852361806889171, -1.8516225876267423)
7223.685413999999,(-39.327914727102851, -1.8110803408721059)
7343.418710999998,(-26.817123941539489, -1.811671452423961)
7463.545108999999,(-64.671028569801564, -1.7331854952979333)
7582.191421999996,(-53.164221970076412, -1.8121539206848931)
7701.284671999998,(-31.083702151308355, -1.8137471227301765)
7820.0551499999965,(-49.175785094192349, -1.8328095170640455)
7938.638031999997,(-72.668700896587566, -1.7501830452496243)
8055.905991999996,(-17.341413901638738, -1.7630143245470893)
8175.628585999995,(-45.035935721446556, -1.8281298033969919)
8297.072505999997,(-23.6090537168316, -1.7965266557083917)
8417.215422999994,(-47.825730205811176, -1.7951709339299153)
8537.312115999996,(-31.900980229230271, -1.75539624322321)
8657.353536999995,(-62.434151443009526, -1.8152030098069574)
8778.387822999994,(-25.083884638609344, -1.8750655030466847)
8897.680537999995,(-24.721331949086533, -1.8246738978267945)
9016.984452999995,(-73.348222732543945, -1.8374297317770338)
9137.888380999997,(-41.020873281144603, -1.831444214299782)
9257.139264999996,(-22.354555720521002, -1.8256221935921109)
9375.444808999995,(-29.668217212883466, -1.8418776011958564)
9493.604110999993,(-22.552046643704482, -1.826997965881505)
9613.862568999995,(-18.440242632762672, -1.8343722273394005)
9732.453531999994,(-33.445029312802347, -1.8294877268604397)
9851.292066999997,(-26.883341625793694, -1.8317299466772177)
9971.172064999997,(-48.213567242179948, -1.8169628529204536)
10090.463684999997,(-27.518608099406528, -1.8381170734916765)
10206.300415999998,(-16.300047719601505, -1.8053379384512753)
10322.837996999997,(-31.374560839122104, -1.8025866544123776)
10438.831921999996,(-20.555754013282737, -1.7858043712438996)
10556.062480999997,(-13.180148397524333, -1.7713567835768473)
10674.081960999996,(-17.151534997310836, -1.8776517516558933)
10792.715974999997,(-35.143973542242932, -1.7832125572814155)
10911.132758999998,(-23.088840822890862, -1.7600794963000976)
11030.420826999996,(-55.960288165770855, -1.8036449502423866)
11150.636083999996,(-17.737670830537365, -1.7644517261957384)
11269.451552999995,(-31.78507874921425, -1.8092323215966373)
11387.281449999993,(-18.752366526225178, -1.7729391726021915)
11507.286705999994,(-13.774975075242446, -1.7483105468995792)
11626.424064999994,(-25.565763287937518, -1.727080410903262)
11746.157699999992,(-18.388320125869868, -1.7499991194489075)
11865.876468999993,(-11.738107483411573, -1.855813429527676)
11985.088536999992,(-36.438862338508528, -1.7825436659694947)
12101.547804999995,(-14.011769426237677, -1.7627967946308176)
12220.235778999993,(-31.867757649765799, -1.6596525065677683)
12338.103946999992,(-9.5313674064026657, -1.6928085727789968)
12455.129754999993,(-39.604301349403933, -1.6921084855020661)
12573.462300999992,(-30.543727999188235, -1.6808308971296881)
12693.282956999994,(-18.132232234650051, -1.6667051118673737)
12811.945488999994,(-18.823942378009718, -1.7450010598320322)
12928.319764999995,(-18.361909133871805, -1.7471371538860281)
13048.952897999994,(-29.674328912164746, -1.6755543289725314)
13169.027235999994,(-23.680279281028767, -1.7060581365811456)
13289.211570999993,(-24.878662827088661, -1.6925266575567501)
13408.401248999993,(-11.406647936585022, -1.6991768829601328)
13527.786905999992,(-19.073853326826981, -1.6366730313940145)
13644.819987999994,(-9.7454839840377723, -1.7127150014503716)
13762.342863999993,(-15.053318356730275, -1.7049417790678358)
13879.819453999995,(-6.4704948780462912, -1.6564041283941759)
13994.656935999996,(-16.63950538696702, -1.7240883394614936)
14109.440146999998,(-17.392146069978931, -1.6651155764294654)
14221.149296999996,(-10.938309614191351, -1.6978605137657874)
14333.137012999998,(-9.4216935047783803, -1.7224113111643446)
14445.484939999995,(-20.783520893337801, -1.7164970974332279)
14557.754875999995,(-24.663832557570075, -1.7935805431346303)
14668.802355999997,(-26.508732023312874, -1.7169009453242587)
14775.663321999995,(-25.32702652265116, -1.7444808888681156)
14883.008476999996,(-29.109418646576479, -1.7651620820625542)
14989.741410999994,(-11.725603529472941, -1.7331921802353614)
15096.14339199999,(-18.647876517367116, -1.7789519724157667)
15201.084698999992,(-10.538268169484187, -1.7215393892268545)
15304.95140899999,(-16.028246921976816, -1.7663446081053351)
15409.841638999987,(-16.214988312770412, -1.7867943411020888)
15513.06355499999,(-17.254363158314497, -1.7373207844409746)
15617.76906799999,(-22.895468928150294, -1.7024605950129401)
15720.98440899999,(-4.5392654888408703, -1.7377452543101359)
15826.03101399999,(-11.899858446772566, -1.7672971112211955)
15929.54298799999,(-4.7587925650409817, -1.7790954776645935)
16032.22103999999,(-11.280415924246778, -1.7590942124730533)
16135.045550999988,(-12.038738522947449, -1.7286465972969212)
16238.416981999992,(-35.009162770104162, -1.6864011926749318)
16342.814732999992,(-34.160345982030492, -1.6993704432064725)
16447.050140999992,(-8.0905284783274851, -1.7563998348934133)
16550.126064999993,(-13.313653291807961, -1.6464320402784445)
16653.94301599999,(-8.9406295212888232, -1.7454639384427022)
16757.30752699999,(-9.5457297449873888, -1.6676408199919868)
16860.067397999992,(-14.908586460290495, -1.7287728098249926)
16963.442312999992,(-6.8501087316532727, -1.7969788915103244)
17065.795248999988,(-24.951266754533826, -1.8208777615704488)
17168.495664999988,(-8.8398085795726971, -1.7458789502222514)
17271.002886999988,(-15.187905124475046, -1.6738289305844258)
17374.337133999987,(-7.7800905378823426, -1.7256364595029772)
17477.928723999983,(-0.11213763242529839, -1.7505426099619914)
17582.104758999987,(-1.2442035502994184, -1.6960670413430203)
17686.628894999983,(-16.892460760382033, -1.7275643250376909)
17790.005071999985,(-11.533950623163243, -1.6767003585382836)
17893.101397999988,(-1.5250044600250794, -1.6997729693491435)
17996.836413999987,(-8.5835410894192368, -1.6865630014655517)
18102.080522999986,(-4.0138686637288519, -1.6927368985008948)
18207.066813999983,(-8.0116675674300826, -1.6662626069845612)
18312.01939199998,(-2.9451761706588195, -1.7392671077521806)
18415.96874999998,(-9.8094728644361204, -1.7080502362595391)
18520.443381999983,(0.63440592264391715, -1.7065554543868782)
18625.320001999986,(0.92668326583105265, -1.7360041657673944)
18728.957684999983,(-13.737884137741069, -1.6893875684934794)
18833.971475999984,(-15.379026545691737, -1.684892065746268)
18936.739339999986,(0.1970760177091225, -1.6856936781676775)
19040.122962999983,(-10.127504667055975, -1.7121427513889431)
19143.515535999984,(-17.939038156234112, -1.748791330868436)
19246.756524999983,(-7.7282936032285399, -1.6890759013362766)
19350.114636999984,(-7.0438551693847495, -1.6627005363248057)
19452.65515999998,(-6.4105248312974714, -1.746258414897722)
19557.98105299998,(0.3402404960283299, -1.7754979502294481)
19662.69389199998,(1.264523305229305, -1.7231819488338589)
19767.770419999983,(8.13814848845767, -1.693781589724354)
19872.441334999985,(-11.249049454312964, -1.7605981464238512)
19977.483354999986,(-14.380626416083464, -1.6980792990664846)
20081.999106999985,(-1.1821786051558465, -1.7084980017131137)
20187.219365999983,(-4.5919015717875098, -1.760903327120948)
20295.02062799998,(-6.0945930066182443, -1.7310165461805678)
20401.846212999983,(-2.8394947279359877, -1.6899433590702175)
20507.55499899998,(-12.815750320547634, -1.6997567402947809)
20611.985899999978,(6.1134006550017093, -1.6605641036918484)
20715.831108999977,(-10.563098454598299, -1.7042214550922827)
20820.30100599998,(-14.36268765287301, -1.6990726983424314)
20923.770831999977,(-9.5646522662688778, -1.6554217725684963)
21027.243624999977,(-0.39460168947878571, -1.6914628553636295)
21131.246353999977,(-7.9072270866521857, -1.733466054975372)
21234.092758999977,(-7.3458478659698647, -1.7044800888631761)
21336.00741699998,(1.0966244075716156, -1.6535753202192562)
21438.09080599998,(3.6654426185126159, -1.6735578978184573)
21540.48831899998,(0.32280278113699451, -1.7022115330106204)
21643.07333899998,(-6.7568653825017595, -1.6750692768195241)
21746.05415299998,(-14.483961176011981, -1.7013096741794311)
21849.96281599998,(0.41612411467070431, -1.7237401524769891)
21952.934929999978,(2.4115351315626166, -1.7000566235522634)
22056.575417999975,(4.3851283917722013, -1.6654447224951281)
22159.766146999977,(-6.9540900594180393, -1.6575587373418905)
22263.285595999976,(-0.86906064140427974, -1.6650073374669576)
22366.66273199998,(1.3099804778688962, -1.6666233490422828)
22469.828532999974,(8.0753324778424087, -1.6521770911118419)
22573.776854999975,(-11.684295210948925, -1.6705133828920187)
22677.691642999976,(-7.3339866986594249, -1.6397261453658034)
22780.977050999976,(-3.309652989519011, -1.6325148411632813)
22884.082516999977,(5.3590313288354379, -1.6614461473582947)
22987.39102499997,(-7.1751579875798566, -1.6453868863508874)
23089.995194999978,(-1.4312426195931189, -1.6675883722059506)
23190.580885999974,(-0.0054723085816373532, -1.6651634844308048)
23292.423331999977,(-8.2139009095958819, -1.6633348796785492)
23395.368931999976,(5.1397752313269782, -1.6517744457598813)
23498.290002999976,(4.7978382559166741, -1.6690527698428361)
23602.313207999974,(-10.044028591863889, -1.6411319596251261)
23704.650304999974,(5.3841328458073212, -1.6268250647279405)
23806.543726999975,(-24.547990440093365, -1.6271993204490425)
23909.443895999975,(2.2671460822685479, -1.642958733838858)
24012.065330999976,(-4.0370241197728616, -1.6217022015876377)
24114.875433999976,(-0.34946362566702144, -1.6332220459721751)
24218.065479999976,(4.3620096918233893, -1.6455852481507764)
24321.70578999997,(-2.2093996129085109, -1.6593284170652174)
24424.596209999974,(10.695877710568537, -1.6896752794993293)
24526.075615999973,(11.683916667073044, -1.6589442036815525)
24629.094930999974,(3.972485113082473, -1.6800306838812287)
24730.28865499997,(10.152455252624049, -1.6430865003890598)
24833.086456999972,(-2.5033592879772186, -1.6421235394232052)
24935.871052999973,(2.4492385783760819, -1.6500090329917436)
25038.448980999976,(7.4331655536115786, -1.6726618980624013)
25140.754693999974,(5.7635702619847562, -1.6769739997755622)
25244.68004399997,(7.4242836215446903, -1.6541407341809617)
25348.34761599997,(1.9433299607222843, -1.6830990947398943)
25451.99853799997,(0.81963762825297326, -1.6407626093048411)
25556.110140999972,(0.47493946521552566, -1.6833887813017541)
25663.680361999974,(14.590723470314261, -1.6481647122766554)
25774.359425999974,(-1.9247686125568508, -1.6171610054281569)
25885.110501999978,(-12.968242081784711, -1.6355209393599599)
25997.075748999978,(7.7248678901760846, -1.632561157659157)
26111.28893299998,(12.407894427628861, -1.613830113533846)
26225.52891399998,(7.3244578822986366, -1.6520298043477166)
26339.404692999982,(-1.2913155684766082, -1.6850646033729475)
26450.020728999985,(-2.0335980773586586, -1.6731162894632399)
26560.283030999984,(5.5333041539511729, -1.6664524453202474)
26667.646849999983,(3.2419622949103721, -1.6654849402683298)
26770.726948999985,(-1.4418465415227044, -1.6534578794056607)
26872.89769299998,(3.6096765583323451, -1.670262775470301)
26974.465039999985,(5.7242928190329643, -1.6377195070699317)
