2.2912450000000035,(0.026443210131592221, 30.364154246860082)
115.57683400000008,(0.42847743098603353, 10.517683917681376)
228.63606499999992,(0.43469030567672517, 6.9249525904920368)
341.30987200000004,(0.59231085196468569, 4.1349850678973725)
452.92265399999997,(0.62344771230220797, 2.8340343880388472)
563.8826900000004,(0.69465291784869299, 2.4794622322983213)
673.8276270000001,(0.78744568164481055, 2.622085605800152)
783.6671529999999,(0.79852354990111452, 2.5564463027980593)
892.6065499999995,(0.85759885798560254, 2.7546244591077169)
1001.6128450000006,(0.82934709315829802, 2.2533144085009891)
1110.6734909999996,(0.87795053437021042, 2.2343411063816814)
1216.8050779999994,(0.85799153864383693, 2.1433050094842909)
1320.7745209999985,(0.90120970242553289, 2.1939835629463196)
1424.3511439999993,(0.93888518590397307, 2.1179279875622856)
1526.373540999998,(0.89794947116904789, 2.405990593592326)
1628.9612129999978,(0.94887874939706596, 1.7328842911058002)
1731.3385139999982,(0.91796781384944914, 2.5891879919303786)
1833.9190919999983,(0.94095555770397188, 1.6048398607174554)
1936.6351119999981,(0.87626984642611605, 2.0513025863170622)
2041.537554999999,(0.95603818568918442, 1.5051719380815825)
2147.5713859999996,(0.96956728449132712, 1.519533376706971)
2250.545166,(0.9867174580362108, 1.1098760360744264)
2353.9521079999995,(0.98017195589012573, 1.1993186376094818)
2456.4777369999974,(0.95743624582555564, 1.145915101521545)
2560.901952999997,(0.98881666416592073, 1.3349287469138702)
2664.0031109999964,(0.94492839728461375, 1.3541818938818242)
2766.478248999996,(0.98865546585453878, 1.6979228222502603)
2868.6000039999963,(0.92657777859105006, 1.0841298175752163)
2972.035009999996,(0.96534321194224892, 0.97174685225221846)
3075.1389399999953,(0.95205705649322936, 1.0835127131409115)
3178.2312719999954,(0.98151913412412006, 0.8192229688002004)
3280.8025299999936,(0.98872098517417906, 0.9264394114779102)
3384.4298819999913,(0.98830440643098616, 1.1607841871447033)
3487.305808999992,(0.96955079307821057, 0.75332893264293666)
3589.4125989999957,(0.97229320866531799, 1.2089347095886867)
3691.549777999995,(0.98107530650827623, 1.023600610183345)
3794.6291119999987,(0.9283599682251612, 0.69682785503400702)
3896.3029219999953,(0.96690370561016925, 0.90356261982520425)
3998.6206679999923,(0.91559197624524435, 0.86612720747788752)
4101.634747999993,(0.98888641711076097, 0.8076301919619242)
4204.8894989999935,(0.9757382700575723, 1.0091729894512229)
4307.951543999992,(0.96843456780910497, 0.75685767669975756)
4409.667680999995,(0.98917221964730162, 0.89533180514309141)
4512.64300299999,(0.98888888637224837, 1.2408369039363332)
4617.7001279999895,(0.98809382438659665, 1.1329669944975111)
4719.040240999988,(0.98738923896683584, 0.75785653822289578)
4822.043744999992,(0.98715061502986479, 0.98390319973892637)
4927.282414999987,(0.96112742225329084, 0.87229398770133659)
5033.502736999984,(0.98928888633516099, 0.93900791299011976)
5139.568243999984,(0.98307160368230606, 1.3859509933458434)
5247.240412999985,(0.99095555339919195, 0.87709535268280236)
5355.954120999988,(0.9653061748610603, 0.90323052077823218)
5464.78188599999,(0.9916222202248044, 0.79110209604104365)
5571.824227999994,(1.0, 0.66981669897834462)
5679.022130999991,(0.98837777500682411, 0.67870129735602269)
5785.3161489999875,(0.98736789825227522, 0.96330830870072048)
5891.43389199999,(0.96549629835287731, 0.75644537877374229)
5997.326212999993,(0.99348888925711309, 0.82098923938804202)
6102.546005999997,(0.98911110851499773, 0.74185506976975335)
6206.320933999999,(0.97987160489294267, 0.82644171739617989)
6310.639370000004,(0.98899999737739563, 0.77002902291880715)
6414.943643999999,(0.98904444183243645, 0.76890527849727208)
6518.242634000002,(0.99543950516647761, 0.6971371258894602)
6620.648148000004,(0.98953333083788553, 0.90695704746577477)
6724.602815000002,(0.98893333069483436, 0.88961948708693184)
6826.921277000005,(0.98962221974796716, 0.69598281356692315)
6929.4204650000065,(0.98886666401227319, 0.60909468752476903)
7032.500404000006,(0.98982221979565088, 0.87472103132141965)
7135.805550000001,(0.97938271416558165, 1.3071934499674374)
7238.082575,(0.99339999842643734, 1.0876767863614691)
7341.359354,(0.9976666661103567, 0.61087543567021685)
7446.164381999999,(0.98115555494361451, 0.88462473160690736)
7549.9095679999955,(0.99402222079700897, 0.70598867955141598)
7654.301722999997,(0.97679012139638266, 0.59292214331361981)
7759.289336999995,(0.98831110832426283, 0.59064167702198034)
7864.194637999994,(0.98964444197548762, 0.72922717335157927)
7969.789590999993,(0.98464444290267095, 0.99143754690223274)
8077.204805000001,(0.98959999752044681, 1.0355170803666114)
8184.169323000002,(0.99994444444444441, 0.78849613385730322)
8290.420107999998,(0.99224444259537592, 0.75733533616860704)
8396.977353000002,(0.98761728150314754, 0.89722147353490189)
8501.792428000008,(0.98924444188012017, 0.97050025537941187)
8605.00677600001,(1.0, 0.58716149070196677)
8709.208343000013,(0.99853333298365277, 0.72603230916129213)
8814.07490900001,(0.99039506230089402, 0.62368404011593925)
8919.107432000004,(0.98964444197548762, 0.61970189354817073)
9024.33393800001,(1.0, 0.65831216106149881)
9128.92825200002,(1.0, 0.81679239040613172)
9234.559919000014,(0.98855555282698737, 0.89330381883515253)
9340.365216000013,(0.99995061728689405, 1.1396026903125975)
9446.184116000011,(0.99743456784884132, 0.7084919153915511)
9551.888241000008,(1.0, 1.2089891288015577)
9659.29591500001,(0.99844444407357114, 0.58738844563894799)
9765.323267,(1.0, 0.90900234907203248)
9871.392828000004,(0.99979999995231628, 0.69091103081570726)
9976.575742,(1.0, 0.79110204187366695)
10082.59333299999,(1.0, 0.7926564519670275)
10187.034175999994,(0.99755555497275461, 0.65005127510097294)
10288.73683999999,(1.0, 0.76015157130029465)
10390.317593,(1.0, 0.76571034879816902)
10492.900708000001,(0.99597777681880528, 0.71715813277165097)
10594.391371999998,(0.99993333331743872, 0.69799399187167488)
10695.35770400001,(0.99839999961853032, 0.80436557169755296)
10795.674726000012,(1.0, 0.90344910836550929)
10895.749523000028,(1.0, 0.54477814664443336)
10995.213244000028,(1.0, 0.55066117049588093)
11094.47822400002,(1.0, 0.54157518051730258)
11193.104113000009,(0.99991111108991837, 0.79523583955897226)
