1.5420550000000013,0.0915999962762
262.640984,0.599399980903
520.4140259999999,0.601299982667
780.9006199999999,0.599999968708
1038.8920659999999,0.606799973249
1296.1732519999998,0.598299975693
1556.2981699999998,0.602699977756
1811.0031809999996,0.597799978256
2067.6863619999995,0.59869997412
2322.6919009999997,0.600199972987
2576.7004159999997,0.594799979925
2834.9221709999997,0.59619997561
3089.2297829999998,0.598599974513
3346.195892,0.601099977493
3603.964649,0.595299978852
3857.8407780000002,0.592399971485
4116.745728,0.589399977326
4370.365734,0.597999975681
4624.337189,0.602999976277
4882.809907,0.596399977207
5136.6683219999995,0.603999975026
5396.507108999999,0.605599971414
