12873.869787000001,(64.511535025134535, 0.12664568900447531)
13168.259672,(84.718671169477645, 0.10953050252703048)
13465.531257000002,(63.519270316841677, 0.10925157126231291)
13761.971453000002,(77.376557576287652, 0.11987325191958663)
14058.58108,(69.916879270494604, 0.12031954140930447)
14356.820774000002,(91.744041324890759, 0.12275181668474502)
14655.842181000002,(91.196929715343359, 0.11372561944821447)
14957.098870000002,(47.509651790574651, 0.11179541927023032)
15253.514866000001,(79.584104459310311, 0.10249029199794396)
15698.869550000001,(75.577961253136706, 0.12893292104306908)
16034.762603,(90.435963404547309, 0.12587584174939037)
16366.997625,(83.009641863636134, 0.14289061295003005)
16701.586388,(43.625078488870997, 0.11919266158311638)
17077.616461999998,(74.917864062122462, 0.14946221867480228)
17184.452015,(80.345875287793348, 0.13723389919578416)
