5129.591781999978,(0.023992592854632271, 20.81121890089247)
5228.939065999977,(0.43085097577505643, 2.4481311051448187)
5326.941247999974,(0.90177107588450112, 1.4700892323255539)
5420.90637599997,(0.92774876562754316, 0.88899438226885263)
5516.743386999966,(0.93702680835458962, 0.83115256265799209)
5613.036769999962,(0.96521481688817345, 0.82907365363836294)
5712.500355999964,(0.97210864150524134, 0.71339388369189372)
5807.288502999963,(0.95498968467447498, 1.0892446820338566)
5902.151588999961,(0.96692839663558539, 0.7590573999285698)
5997.497064999967,(0.95213553844557863, 0.6455950237777498)
6097.164434999962,(0.97778518552250338, 0.67992987816863593)
6197.358002999961,(0.94117266464233396, 0.81836475780275131)
6295.056501999963,(0.96529876747396259, 0.5230480856365628)
6390.961106999966,(0.98853333061271242, 0.60182326354583104)
6489.778644999962,(0.97163703862826034, 0.69027058755689197)
6591.430652999959,(0.97776049330499437, 0.86512760437859426)
6690.30305299996,(0.97765237956576878, 0.65074511714445216)
6785.899660999959,(0.96148809364106924, 0.90913988594214123)
6881.005156999963,(0.9515600539975696, 1.1094385527637269)
6980.908963999958,(0.96932345806227793, 0.59826362078057393)
7080.562937999959,(0.98613826915952896, 0.81498417809274459)
7175.078887999967,(0.9893333307902018, 0.46665085059404371)
7270.714218999965,(0.99997222222222226, 0.71937316507763338)
7370.349387999966,(0.99345925845040217, 1.1514223024050394)
7472.965453999968,(0.98768888627158269, 0.61738144751389823)
7569.494442999967,(0.99982222217983674, 0.53561336472299359)
7666.632070999956,(0.91682310602400041, 0.82327532574203277)
7764.983695999959,(0.96979321143362263, 0.64616592909230131)
7867.481363999956,(0.9135526470873091, 1.7989435626930661)
7966.774488999952,(1.0, 0.71265168561538061)
8062.407945999956,(0.97559523545371163, 0.83617621232403649)
8157.451057999955,(0.97931358060571883, 0.6133142930335469)
8257.941320999955,(0.99877777748637731, 0.75467617857456204)
8358.764140999963,(0.92872001486354405, 0.85239095601108339)
8456.44660099996,(0.9894444419278039, 0.80707160133785671)
8553.351633999962,(0.98848888614442609, 0.56679974665906696)
8652.892148999963,(0.98187777533796095, 1.1606286379496256)
8754.866511999964,(1.0, 0.71976003297169999)
8853.08689199997,(0.98868888619210982, 0.74466517237159946)
8948.888111999964,(0.99606666576862335, 0.78706203676594633)
9046.486173999969,(0.98948888638284471, 0.57181154006388457)
9148.58529399996,(1.0, 0.67497145872314768)
9247.999407999967,(0.99113333161671957, 0.83313901338312357)
9343.968274999963,(0.98050123337904616, 1.1859192015594906)
9440.238118999965,(0.99911111111111106, 0.71075587513711713)
9539.326604999958,(1.0, 0.73330900352531014)
9640.01698299995,(0.99148888872729413, 0.73561544764041897)
9737.124018999959,(1.0, 1.1726574648618697)
9833.133716999968,(0.90920123400953079, 0.80315037996239136)
9929.98046199997,(1.0, 0.71057682391007737)
10030.922641999969,(1.0, 0.74484592994054155)
10129.089373999974,(1.0, 1.0146099512179692)
10224.837823999966,(1.0, 0.69473064976930621)
10320.142720999967,(1.0, 0.64975998225477005)
10418.548877999972,(1.0, 0.97945758099026148)
10519.66608899997,(1.0, 0.97864716905355453)
10619.051566999959,(0.98756666665607029, 0.64308338844776158)
10715.398684999964,(1.0, 0.58184227136108613)
10812.179504999964,(0.98794073790974091, 0.86616682268513578)
10911.977137999966,(0.95144762031237284, 0.6678676232033306)
11013.143456999955,(1.0, 0.62924403784341287)
11109.516710999953,(0.97448765497737466, 0.75972919632328884)
11205.890978999952,(1.0, 1.4077160919772254)
11304.780709999948,(1.0, 0.45594178323944412)
11408.495629999947,(0.98913333074251808, 0.56511956369545724)
11508.40039999994,(1.0, 1.6410592816140916)
11605.720364999943,(0.96841269948747422, 1.2640879653427335)
11703.455208999927,(1.0, 0.68041211822297842)
11803.622643999937,(0.99657530838913388, 0.89494002480639356)
11905.54747399994,(1.0, 1.0694083749188317)
12003.825957999943,(0.99979999995231628, 0.52968875703546736)
12101.48993499994,(1.0, 0.67669249052471581)
12201.086554999936,(1.0, 0.85193319004111823)
12303.292604999944,(1.0, 1.4928802799913619)
12403.325013999944,(1.0, 0.63104360038042073)
12500.463322999953,(1.0, 0.47949553158217006)
12598.355181999948,(1.0, 0.55148667198419576)
12698.355925999938,(1.0, 1.082992077893681)
12801.453074999932,(1.0, 0.51392859187391071)
12900.73508099994,(1.0, 0.55357665728198158)
12998.131072999939,(1.0, 0.55621838174263638)
13096.54720499993,(1.0, 0.79656900382041929)
13197.87368799992,(1.0, 0.75447124229537121)
13300.304292999921,(1.0, 0.61714960770474536)
13399.91114799992,(1.0, 0.59116647644175424)
13497.767716999915,(1.0, 0.87357562554544876)
13597.229374999908,(1.0, 0.64541811462905674)
13700.526817999918,(1.0, 0.66381744168864354)
13800.996340999925,(1.0, 0.83310415063963994)
13898.216098999932,(1.0, 0.60270344854725733)
13994.915568999924,(1.0, 0.54761381698979272)
14095.347866999931,(1.0, 0.65770949516031474)
14198.463876999922,(1.0, 0.42222093783484566)
14296.882572999923,(1.0, 0.64305024133788213)
14394.841401999925,(1.0, 0.44771811404161982)
14494.529116999918,(1.0, 0.72162245098087519)
14598.767070999915,(1.0, 0.4517126050028536)
14698.922336999916,(0.9996049382951524, 0.56750135058826867)
14796.564621999918,(1.0, 0.49315750645266637)
14892.843423999911,(1.0, 0.58813986921310424)
14994.096002999926,(1.0, 0.4046552193529076)
15096.030519999935,(1.0, 0.75875212620364296)
15194.711740999941,(1.0, 0.62153278089231911)
15291.311329999931,(1.0, 0.75316288579834834)
15389.961547999941,(1.0, 0.7390614257719782)
15492.651211999939,(1.0, 0.57916385110219315)
15594.169284999938,(1.0, 0.45514252073897254)
15691.921270999948,(1.0, 0.6264202365411653)
15790.609046999947,(1.0, 0.68997391390800478)
15890.014756999946,(1.0, 0.44776485989491144)
15992.20944899995,(0.97038624412483643, 0.5989298693206575)
16090.563587999968,(1.0, 0.59257182645135453)
16187.564094999958,(1.0, 0.47511718734767699)
16284.91915499996,(1.0, 0.42153092781371543)
16386.461474999953,(1.0, 0.5750301988787121)
16488.693852999946,(1.0, 0.56405259970161647)
16587.150493999958,(1.0, 0.65504755947324966)
16683.19558799996,(1.0, 0.5614124673141373)
16780.973200999964,(1.0, 0.66298622143930863)
16883.158188999958,(1.0, 0.59923427515559724)
16984.714741999967,(1.0, 0.62743364032771853)
17080.356756999958,(1.0, 0.59933536225557327)
17176.161939999954,(1.0, 0.69808968657255177)
17275.177889999955,(1.0, 0.5576240209341049)
17378.27762799996,(1.0, 0.50240408258967928)
17477.73286799997,(1.0, 0.47817340658439528)
17575.705169999972,(1.0, 0.48509872758057382)
17673.74725199998,(1.0, 0.60239047187566752)
17777.22777699997,(1.0, 0.92465150511264804)
17879.65706599997,(1.0, 0.72787948444154527)
17978.001621999967,(1.0, 0.53647138471735845)
18075.825742999958,(1.0, 0.53125842222240238)
18175.724822999968,(0.99876543217235136, 0.72750111578570476)
18280.14451399997,(1.0, 0.47016310163338981)
18382.721505999973,(1.0, 0.55956033558315699)
18481.94895099997,(1.0, 0.52259980636835102)
18582.304583999976,(1.0, 0.45543015594614877)
18684.911345999964,(1.0, 0.48399107867479324)
18790.853721999978,(1.0, 0.58968089535501267)
18895.19436599998,(1.0, 0.4799771319693989)
18997.721768999974,(1.0, 0.57308398799101512)
19099.43896499998,(1.0, 0.71329408972793151)
19204.74029799999,(1.0, 0.4442718261745241)
19311.91464899999,(1.0, 0.50242895127005049)
19417.45292399999,(1.0, 0.43947450468275284)
19520.667510999985,(1.0, 0.3747582002050347)
19625.094621999997,(1.0, 0.60183134061760368)
19732.910721999986,(1.0, 0.47043858557939527)
19840.26379399999,(1.0, 0.54230439392063357)
19944.114165999992,(1.0, 0.44823385744624666)
20048.042288000004,(1.0, 0.54602053933011163)
20154.798842000004,(1.0, 0.58383761437733972)
20263.693603000014,(1.0, 0.45537314025561015)
20368.219010000015,(0.98294444515970014, 0.49035256554020773)
20470.846403000018,(1.0, 0.52007780022753614)
20574.50769100002,(1.0, 0.52645711850788857)
20682.95825500002,(0.99249382760789662, 0.54009706650839917)
20788.876656000022,(1.0, 0.52014459251032941)
20892.03635700002,(1.0, 0.50574554962582063)
20995.183110000027,(1.0, 0.51428227069311672)
21101.68238600003,(1.0, 1.0244606692393621)
21209.55416200003,(1.0, 0.48347854579157301)
21315.33176300001,(1.0, 0.50661188861396578)
21419.01024300001,(1.0, 0.72711720005671188)
