88.748333,(-5712.7898830138529, 0.076798916919176105)
176.442877,(-5712.7898830138529, 0.076798916919176105)
261.46983100000006,(-5712.7898830138529, 0.076798916919176105)
308.026063,(-5712.7898830138529, 0.076798916919176105)
350.435106,(-5712.7898830138529, 0.076798916919176105)
381.87588100000005,(-5712.7898830138529, 0.076798916919176105)
417.039255,(-5712.7898830138529, 0.076798916919176105)
461.354341,(-5712.7898830138529, 0.076798916919176105)
494.097299,(-5712.7898830138529, 0.076798916919176105)
